Feature ,Leaf id,Y = 0,Y = 1,Y = 2,Y = 3,Y = 4,Y = 5,Y = 6,Y = 7,Y = 8,Y = 9,Y = 10,Y = 11,Y = 12,Y = 13,Y = 14,Y = 15,Y = 16,Y = 17,Y = 18,Y = 19,Y = 20,Y = 21,Y = 22,Y = 23,Y = 24,Y = 25, Preferred Class, P(Y) = 0,P(Y) = 1,P(Y) = 2,P(Y) = 3,P(Y) = 4,P(Y) = 5,P(Y) = 6,P(Y) = 7,P(Y) = 8,P(Y) = 9,P(Y) = 10,P(Y) = 11,P(Y) = 12,P(Y) = 13,P(Y) = 14,P(Y) = 15,P(Y) = 16,P(Y) = 17,P(Y) = 18,P(Y) = 19,P(Y) = 20,P(Y) = 21,P(Y) = 22,P(Y) = 23,P(Y) = 24,P(Y) = 25,
100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,2,463.0,311.0,527.0,166.0,459.0,593.0,426.0,1.0,659.0,532.0,15.0,610.0,0.0,0.0,173.0,402.0,187.0,138.0,541.0,630.0,0.0,303.0,0.0,243.0,555.0,613.0,8,0.054,0.036,0.062,0.019,0.054,0.069,0.05,0.0,0.077,0.062,0.002,0.071,0.0,0.0,0.02,0.047,0.022,0.016,0.063,0.074,0.0,0.035,0.0,0.028,0.065,0.072,
100,3,311.0,300.0,142.0,446.0,308.0,182.0,253.0,536.0,96.0,126.0,639.0,136.0,585.0,547.0,244.0,252.0,441.0,457.0,180.0,163.0,566.0,461.0,752.0,544.0,231.0,121.0,22,0.034,0.033,0.016,0.049,0.034,0.02,0.028,0.059,0.011,0.014,0.071,0.015,0.065,0.061,0.027,0.028,0.049,0.051,0.02,0.018,0.063,0.051,0.083,0.06,0.026,0.013,
100,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,2,281.0,266.0,233.0,245.0,265.0,269.0,267.0,203.0,281.0,241.0,233.0,258.0,220.0,197.0,214.0,235.0,176.0,240.0,229.0,295.0,216.0,258.0,245.0,280.0,257.0,242.0,19,0.044,0.042,0.037,0.039,0.042,0.042,0.042,0.032,0.044,0.038,0.037,0.041,0.035,0.031,0.034,0.037,0.028,0.038,0.036,0.046,0.034,0.041,0.039,0.044,0.04,0.038,
101,3,493.0,345.0,436.0,367.0,502.0,506.0,412.0,334.0,474.0,417.0,421.0,488.0,365.0,350.0,203.0,419.0,452.0,355.0,492.0,498.0,350.0,506.0,507.0,507.0,529.0,492.0,24,0.044,0.031,0.039,0.033,0.045,0.045,0.037,0.03,0.042,0.037,0.038,0.043,0.033,0.031,0.018,0.037,0.04,0.032,0.044,0.044,0.031,0.045,0.045,0.045,0.047,0.044,
101,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
101,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,2,320.0,85.0,191.0,296.0,183.0,617.0,83.0,210.0,167.0,371.0,193.0,258.0,266.0,443.0,104.0,257.0,87.0,96.0,182.0,485.0,388.0,173.0,368.0,265.0,424.0,241.0,5,0.047,0.013,0.028,0.044,0.027,0.091,0.012,0.031,0.025,0.055,0.029,0.038,0.039,0.066,0.015,0.038,0.013,0.014,0.027,0.072,0.057,0.026,0.054,0.039,0.063,0.036,
102,3,454.0,526.0,478.0,316.0,584.0,158.0,596.0,327.0,588.0,287.0,461.0,488.0,319.0,104.0,313.0,397.0,541.0,499.0,539.0,308.0,178.0,591.0,384.0,522.0,362.0,493.0,6,0.042,0.049,0.044,0.029,0.054,0.015,0.055,0.03,0.054,0.027,0.043,0.045,0.03,0.01,0.029,0.037,0.05,0.046,0.05,0.028,0.016,0.055,0.036,0.048,0.033,0.046,
102,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
102,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,2,220.0,207.0,650.0,227.0,637.0,677.0,529.0,291.0,558.0,104.0,529.0,630.0,263.0,397.0,240.0,452.0,113.0,290.0,236.0,653.0,478.0,552.0,549.0,517.0,517.0,466.0,5,0.02,0.019,0.059,0.021,0.058,0.062,0.048,0.026,0.051,0.009,0.048,0.057,0.024,0.036,0.022,0.041,0.01,0.026,0.021,0.059,0.044,0.05,0.05,0.047,0.047,0.042,
103,3,554.0,404.0,19.0,385.0,130.0,98.0,150.0,246.0,197.0,554.0,125.0,116.0,322.0,150.0,177.0,202.0,515.0,305.0,485.0,140.0,88.0,212.0,203.0,270.0,269.0,268.0,0,0.084,0.061,0.003,0.058,0.02,0.015,0.023,0.037,0.03,0.084,0.019,0.018,0.049,0.023,0.027,0.031,0.078,0.046,0.074,0.021,0.013,0.032,0.031,0.041,0.041,0.041,
103,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
103,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,2,699.0,278.0,31.0,379.0,164.0,98.0,155.0,160.0,119.0,474.0,204.0,618.0,204.0,185.0,128.0,303.0,154.0,523.0,264.0,13.0,3.0,3.0,22.0,144.0,2.0,175.0,0,0.127,0.051,0.006,0.069,0.03,0.018,0.028,0.029,0.022,0.086,0.037,0.112,0.037,0.034,0.023,0.055,0.028,0.095,0.048,0.002,0.001,0.001,0.004,0.026,0.0,0.032,
104,3,75.0,333.0,638.0,233.0,603.0,677.0,524.0,377.0,636.0,184.0,450.0,128.0,381.0,362.0,289.0,351.0,474.0,72.0,457.0,780.0,563.0,761.0,730.0,643.0,784.0,559.0,24,0.006,0.028,0.053,0.019,0.05,0.056,0.043,0.031,0.053,0.015,0.037,0.011,0.032,0.03,0.024,0.029,0.039,0.006,0.038,0.065,0.047,0.063,0.061,0.053,0.065,0.046,
104,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
104,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,2,603.0,11.0,224.0,368.0,10.0,580.0,25.0,277.0,572.0,485.0,258.0,569.0,459.0,472.0,251.0,302.0,86.0,69.0,43.0,594.0,482.0,661.0,653.0,174.0,543.0,0.0,21,0.069,0.001,0.026,0.042,0.001,0.066,0.003,0.032,0.065,0.055,0.029,0.065,0.052,0.054,0.029,0.034,0.01,0.008,0.005,0.068,0.055,0.075,0.074,0.02,0.062,0.0,
105,3,171.0,600.0,445.0,244.0,757.0,195.0,654.0,260.0,183.0,173.0,396.0,177.0,126.0,75.0,166.0,352.0,542.0,526.0,678.0,199.0,84.0,103.0,99.0,613.0,243.0,734.0,4,0.019,0.068,0.051,0.028,0.086,0.022,0.074,0.03,0.021,0.02,0.045,0.02,0.014,0.009,0.019,0.04,0.062,0.06,0.077,0.023,0.01,0.012,0.011,0.07,0.028,0.083,
105,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
105,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,2,86.0,525.0,11.0,559.0,1.0,666.0,56.0,197.0,174.0,211.0,47.0,303.0,164.0,341.0,75.0,624.0,39.0,341.0,352.0,383.0,58.0,236.0,194.0,196.0,348.0,193.0,5,0.013,0.082,0.002,0.088,0.0,0.104,0.009,0.031,0.027,0.033,0.007,0.047,0.026,0.053,0.012,0.098,0.006,0.053,0.055,0.06,0.009,0.037,0.03,0.031,0.055,0.03,
106,3,688.0,86.0,658.0,53.0,766.0,109.0,623.0,340.0,581.0,447.0,607.0,443.0,421.0,206.0,342.0,30.0,589.0,254.0,369.0,410.0,508.0,528.0,558.0,591.0,438.0,541.0,4,0.062,0.008,0.059,0.005,0.068,0.01,0.056,0.03,0.052,0.04,0.054,0.04,0.038,0.018,0.031,0.003,0.053,0.023,0.033,0.037,0.045,0.047,0.05,0.053,0.039,0.048,
106,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
106,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,2,726.0,560.0,225.0,580.0,493.0,240.0,420.0,406.0,694.0,585.0,423.0,660.0,286.0,357.0,322.0,420.0,304.0,591.0,562.0,67.0,44.0,35.0,70.0,598.0,6.0,600.0,0,0.071,0.055,0.022,0.056,0.048,0.023,0.041,0.04,0.068,0.057,0.041,0.064,0.028,0.035,0.031,0.041,0.03,0.058,0.055,0.007,0.004,0.003,0.007,0.058,0.001,0.058,
107,3,48.0,51.0,444.0,32.0,274.0,535.0,259.0,131.0,61.0,73.0,231.0,86.0,299.0,190.0,95.0,234.0,324.0,4.0,159.0,726.0,522.0,729.0,682.0,189.0,780.0,134.0,24,0.007,0.007,0.061,0.004,0.038,0.073,0.036,0.018,0.008,0.01,0.032,0.012,0.041,0.026,0.013,0.032,0.044,0.001,0.022,0.1,0.072,0.1,0.094,0.026,0.107,0.018,
107,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
107,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,2,705.0,133.0,72.0,200.0,90.0,18.0,311.0,94.0,115.0,410.0,166.0,679.0,359.0,26.0,100.0,26.0,217.0,60.0,179.0,4.0,112.0,29.0,23.0,83.0,63.0,134.0,0,0.16,0.03,0.016,0.045,0.02,0.004,0.071,0.021,0.026,0.093,0.038,0.154,0.081,0.006,0.023,0.006,0.049,0.014,0.041,0.001,0.025,0.007,0.005,0.019,0.014,0.03,
108,3,69.0,478.0,597.0,412.0,677.0,757.0,368.0,443.0,640.0,248.0,488.0,67.0,226.0,521.0,317.0,628.0,411.0,535.0,542.0,789.0,454.0,735.0,729.0,704.0,723.0,600.0,19,0.005,0.036,0.045,0.031,0.051,0.058,0.028,0.034,0.049,0.019,0.037,0.005,0.017,0.04,0.024,0.048,0.031,0.041,0.041,0.06,0.035,0.056,0.055,0.054,0.055,0.046,
108,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
108,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,2,488.0,327.0,478.0,333.0,526.0,482.0,417.0,203.0,665.0,513.0,258.0,575.0,136.0,189.0,303.0,325.0,411.0,297.0,445.0,526.0,264.0,440.0,222.0,395.0,447.0,479.0,8,0.048,0.032,0.047,0.033,0.052,0.048,0.041,0.02,0.066,0.051,0.025,0.057,0.013,0.019,0.03,0.032,0.041,0.029,0.044,0.052,0.026,0.043,0.022,0.039,0.044,0.047,
109,3,286.0,284.0,191.0,279.0,241.0,293.0,262.0,334.0,90.0,145.0,396.0,171.0,449.0,358.0,114.0,329.0,217.0,298.0,276.0,267.0,302.0,324.0,530.0,392.0,339.0,255.0,22,0.039,0.038,0.026,0.038,0.032,0.039,0.035,0.045,0.012,0.02,0.053,0.023,0.06,0.048,0.015,0.044,0.029,0.04,0.037,0.036,0.041,0.044,0.071,0.053,0.046,0.034,
109,4,15.0,155.0,67.0,193.0,1.0,0.0,94.0,197.0,0.0,89.0,85.0,15.0,207.0,236.0,336.0,149.0,155.0,163.0,27.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,14,0.006,0.064,0.028,0.079,0.0,0.0,0.039,0.081,0.0,0.037,0.035,0.006,0.085,0.097,0.138,0.061,0.064,0.067,0.011,0.001,0.101,0.0,0.0,0.0,0.0,0.0,
109,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,2,653.0,170.0,310.0,479.0,383.0,696.0,217.0,415.0,674.0,589.0,308.0,605.0,501.0,539.0,364.0,529.0,288.0,207.0,548.0,778.0,548.0,701.0,715.0,682.0,759.0,641.0,19,0.049,0.013,0.023,0.036,0.029,0.052,0.016,0.031,0.051,0.044,0.023,0.045,0.038,0.041,0.027,0.04,0.022,0.016,0.041,0.059,0.041,0.053,0.054,0.051,0.057,0.048,
110,3,121.0,441.0,359.0,133.0,384.0,79.0,462.0,122.0,81.0,69.0,346.0,141.0,84.0,8.0,53.0,125.0,340.0,388.0,173.0,15.0,18.0,63.0,37.0,105.0,27.0,93.0,6,0.028,0.103,0.084,0.031,0.09,0.019,0.108,0.029,0.019,0.016,0.081,0.033,0.02,0.002,0.012,0.029,0.08,0.091,0.041,0.004,0.004,0.015,0.009,0.025,0.006,0.022,
